4.37281e+20	6.24543	0	2.42371e-18	66.0979
3.01611e+20	4.99228	0	4.23107e-18	297.535
4.39213e+20	4.08079	0	2.40773e-18	33.2729
2.50468e+20	4.19599	0	5.59104e-18	119.863
2.46855e+20	1.65938	0	5.71423e-18	53.8323
5.352e+20	6.21926	0	1.78998e-18	132.918
3.77987e+20	1.60096	0	3.01582e-18	62.7456
5.45929e+20	1.77667	0	1.73747e-18	291.851
6.42383e+20	4.99511	0	1.36123e-18	124.845
3.88421e+20	6.13136	0	2.89512e-18	104.056
5.24006e+20	0.756182	0	1.84764e-18	71.0565
3.23353e+20	5.94343	0	3.81159e-18	283.951
4.60066e+20	6.17001	0	2.24591e-18	8.43838
3.11963e+20	4.41363	0	4.02222e-18	266.976
6.67459e+20	4.99066	0	1.28524e-18	230.407
3.59854e+20	3.72356	0	3.24663e-18	143.81
4.3157e+20	0.682618	0	2.47198e-18	36.5677
4.8151e+20	2.76375	0	2.09756e-18	276.993
5.2732e+20	1.80994	0	1.83025e-18	64.2095
2.78656e+20	6.02009	0	4.76452e-18	24.0012
5.81662e+20	6.03332	0	1.57985e-18	60.7631
4.80268e+20	3.47231	0	2.1057e-18	151.289
5.08009e+20	3.96343	0	1.93559e-18	229.846
4.56145e+20	5.05156	0	2.27493e-18	262.7
4.84662e+20	4.18241	0	2.07712e-18	45.2766
6.05433e+20	2.09393	0	1.48772e-18	11.9885
4.49994e+20	1.31972	0	2.32173e-18	142.109
2.45342e+20	1.87401	0	5.76716e-18	174.34
4.8614e+20	0.84201	0	2.06766e-18	196.76
3.10374e+20	4.87808	0	4.05315e-18	266.651
5.56181e+20	1.65812	0	1.68965e-18	10.4354
2.39628e+20	2.01528	0	5.97467e-18	259.108
5.65063e+20	2.07351	0	1.64997e-18	126.739
5.47789e+20	1.39819	0	1.72863e-18	3.14459
2.7399e+20	3.10424	0	4.88674e-18	281.678
3.79655e+20	2.18361	0	2.99597e-18	59.5468
5.37247e+20	4.03217	0	1.77975e-18	5.32998
3.53708e+20	0.58673	0	3.3316e-18	10.3303
6.49603e+20	0.0962371	0	1.3386e-18	218.841
4.38999e+20	4.42825	0	2.40949e-18	265.151
5.7949e+20	0.361667	0	1.58874e-18	230.164
