2.25585e+20	5.53173	0	6.54116e-18	221.336
2.39234e+20	1.39423	0	5.98946e-18	216.321
4.5831e+20	4.64683	0	2.25882e-18	137.77
3.08737e+20	0.375834	0	4.08544e-18	180.014
1.24419e+19	3.06757	0	5.05001e-16	247.95
5.30755e+20	0.667215	0	1.81251e-18	125.197
8.4712e+20	2.22968	0	8.98884e-19	256.138
6.7335e+20	5.72335	0	1.26841e-18	223.23
5.50145e+20	4.60452	0	1.71753e-18	267.743
6.14873e+20	5.77133	0	1.45359e-18	298.985
5.56504e+20	4.0704	0	1.68818e-18	29.7258
5.3265e+20	2.86804	0	1.80284e-18	249.711
8.38338e+20	0.680296	0	9.13046e-19	238.762
5.22442e+20	1.2259	0	1.85594e-18	198.998
4.80311e+20	0.213438	0	2.10541e-18	197.294
4.6456e+20	0.860124	0	2.2134e-18	73.8259
3.34903e+20	5.46627	0	3.61611e-18	226.542
8.77406e+20	5.80643	0	8.52747e-19	33.9368
4.77988e+20	6.04146	0	2.12078e-18	15.8479
2.30998e+20	3.45908	0	6.3126e-18	227.98
4.20089e+20	3.80179	0	2.574e-18	291.812
1.02145e+19	1.12371	0	6.78887e-16	197.175
5.67331e+20	5.42603	0	1.64008e-18	291.711
7.43416e+20	0.378231	0	1.09338e-18	8.76962
7.85479e+20	6.1742	0	1.00674e-18	109.35
6.90627e+20	2.81288	0	1.22111e-18	24.8828
4.41659e+20	1.63159	0	2.38776e-18	5.6102
5.96935e+20	3.90988	0	1.51961e-18	107.575
4.53132e+20	5.09388	0	2.29765e-18	274.274
4.16054e+20	5.18408	0	2.61154e-18	105.692
8.65773e+20	0.383224	0	8.69991e-19	27.0574
6.98132e+20	0.143363	0	1.20148e-18	43.5803
9.8945e+20	0.194801	0	7.12082e-19	115.146
4.38429e+20	4.90123	0	2.41419e-18	279.783
1.04758e+21	2.2756	0	6.53642e-19	17.9459
5.08437e+20	0.449074	0	1.93315e-18	156.345
8.15531e+19	0.682637	0	3.00927e-17	202.298
2.15716e+20	2.7797	0	6.99514e-18	164.566
3.60289e+20	6.00436	0	3.24074e-18	66.3548
2.97542e+20	2.26239	0	4.31816e-18	33.7645
4.54259e+20	2.46521	0	2.28911e-18	32.621
5.63145e+20	5.67585	0	1.65841e-18	72.2986
1.1666e+20	3.84088	0	1.75889e-17	47.9907
5.46199e+20	5.4597	0	1.73618e-18	218.873
5.86435e+20	4.64498	0	1.5606e-18	25.0997
5.05607e+20	5.47339	0	1.9494e-18	233.19
7.72025e+19	2.16603	0	3.26719e-17	145.662
7.9973e+20	1.08309	0	9.79955e-19	50.8631
8.86664e+20	3.21492	0	8.39426e-19	163.127
4.11951e+20	0.133837	0	2.65065e-18	9.26908
9.26377e+20	0.365861	0	7.86031e-19	196.085
6.52054e+20	4.53682	0	1.33105e-18	101.664
8.79334e+20	0.205221	0	8.49945e-19	130.769
5.105e+20	4.35713	0	1.92144e-18	136.486
5.63284e+20	1.48858	0	1.65779e-18	82.5703
5.17005e+20	3.67716	0	1.8853e-18	166.791
1.34961e+20	0.595029	0	1.41355e-17	159.452
4.06455e+20	4.3976	0	2.70459e-18	129.142
3.35372e+20	5.83661	0	3.60854e-18	158.571
4.62973e+20	2.71711	0	2.22478e-18	113.842
6.24988e+20	2.63925	0	1.41845e-18	91.068
2.12529e+20	1.24979	0	7.1531e-18	246.784
3.72417e+20	1.78799	0	3.08374e-18	54.1862
5.40768e+20	5.37135	0	1.7624e-18	168.951
7.43435e+20	5.53623	0	1.09334e-18	242.668
6.49159e+20	2.12906	0	1.33997e-18	244.316
8.17804e+20	0.360282	0	9.47649e-19	173.159
3.4341e+20	0.214021	0	3.48258e-18	56.6537
6.13281e+20	0.795606	0	1.45926e-18	47.1562
3.85298e+19	3.93741	0	9.26673e-17	36.4908
1.99976e+20	0.251469	0	7.8371e-18	208.122
7.36179e+20	0.129106	0	1.10955e-18	84.091
2.60095e+20	2.42401	0	5.28352e-18	298.037
6.7003e+20	5.31841	0	1.27785e-18	203.185
6.98555e+20	0.607731	0	1.20039e-18	234.54
2.58653e+20	4.28716	0	5.32776e-18	51.045
2.13074e+19	4.80209	0	2.25333e-16	223.005
4.68504e+20	2.40575	0	2.1855e-18	251.957
4.51482e+20	4.02117	0	2.31026e-18	81.2048
3.32135e+20	1.25049	0	3.66142e-18	5.1672
4.96006e+20	5.34619	0	2.00627e-18	153.613
5.23255e+20	2.26361	0	1.85162e-18	132.892
3.8775e+20	2.74396	0	2.90264e-18	208.764
2.46387e+20	3.07784	0	5.73052e-18	86.0828
5.11241e+20	0.614944	0	1.91726e-18	223.285
2.44075e+20	3.58126	0	5.81215e-18	185.225
2.21481e+20	4.91329	0	6.72381e-18	62.1284
1.74923e+20	2.05274	0	9.57967e-18	254.294
3.83867e+20	4.83552	0	2.9468e-18	180.033
2.85426e+20	0.38939	0	4.596e-18	241.736
3.57718e+20	0.550116	0	3.27575e-18	298.108
4.65225e+20	5.54878	0	2.20865e-18	203.927
3.88718e+20	0.92374	0	2.89181e-18	241.567
3.85559e+20	5.64658	0	2.92742e-18	121.634
2.9938e+20	1.51101	0	4.27845e-18	228.627
6.32073e+20	4.70485	0	1.39467e-18	233.304
4.4353e+20	5.53481	0	2.37267e-18	55.3818
1.49023e+20	5.74117	0	1.21827e-17	229.062
2.11444e+20	1.82285	0	7.20824e-18	293.001
5.22155e+20	0.903901	0	1.85747e-18	296.619
3.2455e+20	2.46982	0	3.79052e-18	206.382
8.7361e+20	5.36599	0	8.58312e-19	260.849
5.62312e+20	1.86038	0	1.66209e-18	258.312
3.32979e+20	5.70838	0	3.64751e-18	91.6041
6.85222e+20	4.51474	0	1.23559e-18	17.0769
5.69468e+20	4.3842	0	1.63086e-18	190.948
2.03258e+20	5.68825	0	7.64805e-18	258.949
2.31543e+20	5.96083	0	6.29032e-18	13.8986
3.58708e+19	3.60966	0	1.0316e-16	195.168
9.02645e+19	3.45648	0	2.58432e-17	151.193
2.13356e+20	6.2434	0	7.11155e-18	90.4272
6.15608e+20	4.9481	0	1.45099e-18	248.998
4.43789e+20	1.10887	0	2.37059e-18	194.154
5.77298e+20	4.89236	0	1.5978e-18	220.92
5.61678e+19	1.11236	0	5.2649e-17	74.45
6.65724e+20	5.22493	0	1.29027e-18	178.419
9.0089e+20	0.075812	0	8.19621e-19	271.646
7.4864e+20	4.89773	0	1.08196e-18	225.416
6.65413e+20	6.05791	0	1.29117e-18	231.424
4.30635e+20	1.16847	0	2.48003e-18	274.492
4.02371e+20	3.60637	0	2.74587e-18	161.164
5.99924e+20	2.93034	0	1.50826e-18	102.194
8.46421e+20	0.607857	0	8.99998e-19	233.512
5.9396e+20	4.71656	0	1.53103e-18	80.4737
5.23971e+20	5.78342	0	1.84782e-18	184.248
4.23989e+20	5.62503	0	2.53857e-18	166.618
5.6463e+20	0.304328	0	1.65187e-18	161.478
6.63836e+20	6.06641	0	1.29578e-18	97.0752
4.66822e+20	5.16871	0	2.19732e-18	105.201
4.65438e+20	3.15027	0	2.20714e-18	255.17
4.43151e+20	2.95561	0	2.37571e-18	150.884
9.10878e+19	4.43377	0	2.54936e-17	114.859
3.5236e+20	3.95668	0	3.35074e-18	9.51916
2.41033e+20	1.82031	0	5.92253e-18	36.8608
4.66844e+20	0.402838	0	2.19717e-18	37.2095
5.2427e+20	4.45588	0	1.84624e-18	133.635
9.08286e+19	3.89049	0	2.56028e-17	18.0464
6.04297e+20	1.26084	0	1.49192e-18	95.444
5.85909e+20	4.3432	0	1.5627e-18	228.136
5.27314e+20	3.39763	0	1.83028e-18	59.7169
7.83901e+20	1.12758	0	1.00979e-18	288.071
1.99742e+20	4.22492	0	7.85087e-18	40.7922
1.52043e+20	0.494825	0	1.18214e-17	102.512
4.11295e+20	2.60617	0	2.65699e-18	260.432
5.92258e+20	5.79156	0	1.53764e-18	37.4137
7.33384e+20	6.09223	0	1.1159e-18	184.429
8.02241e+20	3.59783	0	9.75358e-19	24.1862
4.48566e+20	4.69844	0	2.33282e-18	191.883
3.89443e+20	0.333202	0	2.88373e-18	82.6364
5.6574e+20	5.68837	0	1.64701e-18	299.718
1.74632e+20	5.63134	0	9.60365e-18	234.908
6.20582e+20	2.23838	0	1.43358e-18	72.2651
6.02077e+19	6.15098	0	4.74398e-17	16.6777
6.63006e+20	4.0453	0	1.29821e-18	41.1902
6.93093e+20	0.813611	0	1.2146e-18	76.1358
4.88179e+20	5.84237	0	2.05472e-18	257.286
7.51409e+20	0.608102	0	1.07599e-18	194.671
5.29127e+19	1.18501	0	5.75813e-17	248.854
3.02917e+20	1.68416	0	4.20375e-18	187.455
4.44406e+20	0.160259	0	2.36565e-18	85.339
4.74328e+20	3.6583	0	2.14537e-18	138.164
5.08433e+20	4.30634	0	1.93317e-18	83.5148
6.25753e+20	5.10514	0	1.41585e-18	70.237
3.30395e+20	0.530281	0	3.69037e-18	79.2425
2.18491e+20	5.62679	0	6.86231e-18	106.115
3.44703e+20	4.17028	0	3.46301e-18	267.661
7.80429e+20	1.39286	0	1.01653e-18	295.195
2.55862e+20	2.55186	0	5.41517e-18	23.1142
5.32244e+20	6.1441	0	1.80491e-18	95.1814
4.57758e+20	0.0647989	0	2.26291e-18	255.814
4.20278e+20	0.378386	0	2.57227e-18	234.39
7.72565e+20	0.735557	0	1.03209e-18	230.704
5.1875e+20	5.71965	0	1.87579e-18	147.78
4.89023e+20	0.374217	0	2.0494e-18	139.663
3.24845e+20	5.34273	0	3.78537e-18	204.311
3.34514e+20	2.03019	0	3.62243e-18	10.034
7.04501e+20	3.38857	0	1.18522e-18	48.6985
6.51455e+20	2.21069	0	1.33289e-18	57.7603
8.48175e+20	2.88915	0	8.97207e-19	131.311
4.62645e+20	1.24675	0	2.22715e-18	10.1051
7.69359e+20	1.06163	0	1.03855e-18	233.962
2.27232e+20	0.931345	0	6.47017e-18	38.0616
3.01803e+20	3.06507	0	4.22703e-18	119.032
4.35482e+20	2.22872	0	2.43874e-18	56.1021
6.11323e+20	1.71471	0	1.46627e-18	197.005
2.36725e+20	2.19255	0	6.08491e-18	159.82
4.06068e+20	0.577294	0	2.70847e-18	179.675
2.17606e+20	6.20425	0	6.90422e-18	243.706
3.77354e+20	2.27399	0	3.02341e-18	16.5427
5.86053e+20	3.42756	0	1.56212e-18	52.8446
8.47048e+20	4.58831	0	8.98999e-19	117.31
4.2754e+20	4.40213	0	2.50701e-18	132.71
2.29716e+20	3.86989	0	6.36551e-18	180.008
4.54639e+20	3.39414	0	2.28624e-18	175.606
5.34996e+20	1.94507	0	1.791e-18	281.719
7.9632e+20	2.41001	0	9.86257e-19	180.925
5.88545e+19	6.22149	0	4.90853e-17	295.523
4.22314e+20	3.22013	0	2.55369e-18	272.97
2.11039e+20	4.00772	0	7.229e-18	155.42
5.31914e+19	3.46781	0	5.71293e-17	205.367
9.1465e+20	4.3616	0	8.01195e-19	109.274
4.51322e+20	4.52513	0	2.31149e-18	52.9692
4.05993e+20	4.51458	0	2.70921e-18	51.1565
6.50661e+20	0.00309861	0	1.33533e-18	228.223
5.7059e+20	2.0392	0	1.62605e-18	116.096
4.12459e+20	3.43849	0	2.64575e-18	286.41
5.55339e+20	3.49045	0	1.69349e-18	176.401
2.578e+20	2.95971	0	5.35422e-18	15.405
6.38234e+20	0.832858	0	1.37452e-18	181.473
2.77358e+20	3.42809	0	4.798e-18	112.682
2.55758e+20	3.4473	0	5.41847e-18	136.505
6.56664e+20	4.04266	0	1.31706e-18	4.29065
3.94943e+20	5.10056	0	2.8237e-18	244.24
7.22325e+20	3.05122	0	1.14162e-18	214.432
7.48492e+20	3.18988	0	1.08228e-18	44.3525
3.83471e+20	4.53027	0	2.95136e-18	130.458
7.39621e+20	1.70495	0	1.10181e-18	161.77
3.15021e+20	4.43247	0	3.96381e-18	117.174
6.51921e+20	5.04917	0	1.33146e-18	41.4009
3.4228e+20	5.55893	0	3.49985e-18	21.3811
3.76638e+20	4.5535	0	3.03204e-18	280.25
3.52523e+20	1.08193	0	3.34842e-18	32.322
5.10104e+19	2.31062	0	6.08322e-17	169.231
4.94953e+20	1.50778	0	2.01268e-18	156.767
4.4019e+20	4.04021	0	2.39972e-18	115.727
4.10554e+20	1.40484	0	2.6642e-18	29.3087
9.67174e+19	0.272629	0	2.33004e-17	14.2606
5.60876e+20	5.56711	0	1.66848e-18	192.277
1.59092e+20	0.829983	0	1.10446e-17	252.192
7.66246e+20	5.11927	0	1.04489e-18	216.057
4.192e+20	1.60063	0	2.58219e-18	87.1865
4.20744e+20	0.0167351	0	2.56799e-18	85.3632
4.31315e+20	1.38766	0	2.47417e-18	261.84
1.83055e+20	3.63567	0	8.94845e-18	143.132
5.52608e+20	0.892885	0	1.70606e-18	1.84168
6.27844e+20	2.78942	0	1.40878e-18	258.421
5.17781e+20	5.1385	0	1.88105e-18	184.165
9.87306e+20	0.0683936	0	7.14403e-19	157.572
3.77916e+20	5.38432	0	3.01668e-18	290.132
7.65609e+20	1.22129	0	1.04619e-18	202.995
6.53673e+20	1.61199	0	1.32611e-18	201.626
6.44012e+20	3.41849	0	1.35607e-18	120.771
4.42223e+20	5.05561	0	2.38319e-18	63.7892
4.12166e+20	2.61976	0	2.64858e-18	92.4275
3.61821e+20	0.190755	0	3.22019e-18	272.643
5.77315e+20	3.29439	0	1.59773e-18	44.5246
4.23925e+20	2.07485	0	2.53914e-18	28.0921
4.20328e+20	3.23845	0	2.57181e-18	232.207
6.53191e+20	5.40165	0	1.32758e-18	188.231
3.04646e+20	5.88937	0	4.16801e-18	277.653
2.63786e+20	3.14871	0	5.173e-18	255.49
8.42945e+20	1.32558	0	9.0557e-19	84.6573
1.81069e+20	5.24241	0	9.09606e-18	172.056
5.0216e+20	4.55471	0	1.96951e-18	105.466
2.8575e+20	0.674462	0	4.58819e-18	266.321
5.22422e+20	1.95752	0	1.85605e-18	54.2788
6.22634e+20	0.711979	0	1.4265e-18	280.658
5.42498e+20	2.31494	0	1.75398e-18	107.488
5.63776e+20	4.30454	0	1.65562e-18	50.6031
2.0254e+20	1.87501	0	7.68872e-18	77.4434
4.86044e+20	5.96807	0	2.06827e-18	116.18
6.19466e+20	2.99132	0	1.43746e-18	203.067
1.42814e+20	1.13864	0	1.29856e-17	110.382
6.43054e+19	5.52292	0	4.29784e-17	289.811
7.13494e+20	3.82758	0	1.16288e-18	280.067
5.56723e+20	1.35844	0	1.68718e-18	243.821
1.05209e+20	2.54705	0	2.05372e-17	110.158
5.9219e+20	4.06489	0	1.53791e-18	62.4962
6.32116e+20	1.3879	0	1.39452e-18	189.748
9.30781e+20	4.28857	0	7.80459e-19	77.2502
1.13242e+20	1.97026	0	1.83912e-17	96.9091
3.04608e+20	2.43242	0	4.16878e-18	159.564
6.57296e+20	5.06432	0	1.31516e-18	296.793
4.07423e+20	1.41429	0	2.69496e-18	41.2479
7.22891e+20	6.02858	0	1.14028e-18	179.689
2.51968e+20	1.18957	0	5.54118e-18	239.559
7.49197e+19	5.8209	0	3.41764e-17	2.85301
6.124e+20	4.08936	0	1.46241e-18	139.708
7.44651e+19	4.28467	0	3.44899e-17	215.836
5.92846e+20	5.92428	0	1.53535e-18	16.311
3.4262e+20	3.63888	0	3.49464e-18	185.457
7.37078e+20	2.77713	0	1.10752e-18	245.964
5.95261e+20	3.80095	0	1.52602e-18	188.72
6.75691e+20	0.814907	0	1.26182e-18	184.855
3.52966e+19	3.4163	0	1.05687e-16	119.812
1.47209e+20	5.41822	0	1.24085e-17	141.484
3.65962e+20	3.70653	0	3.16569e-18	83.8204
1.11474e+20	0.236628	0	1.88305e-17	7.58488
5.5573e+20	1.7681	0	1.69171e-18	243.483
3.754e+19	3.57982	0	9.63562e-17	130.885
6.60353e+20	3.75218	0	1.30604e-18	126.955
7.75184e+20	2.00411	0	1.02687e-18	169.373
1.2826e+20	0.666742	0	1.52576e-17	187.711
5.6447e+20	2.16965	0	1.65257e-18	51.7938
4.19963e+20	5.30251	0	2.57516e-18	28.6259
5.76852e+20	1.75748	0	1.59965e-18	0.192876
7.24284e+20	0.200288	0	1.13699e-18	44.5108
1.03483e+21	5.81605	0	6.65764e-19	192.077
4.16208e+20	5.3656	0	2.61009e-18	231.827
3.93251e+20	3.74737	0	2.84195e-18	7.16544
4.45229e+20	2.22275	0	2.3591e-18	77.4244
4.48131e+20	0.114774	0	2.33622e-18	52.824
2.71195e+20	3.41025	0	4.96248e-18	178.554
1.57684e+20	0.453022	0	1.11928e-17	212.348
5.88334e+20	1.73596	0	1.55305e-18	160.226
5.68058e+20	2.96846	0	1.63694e-18	42.2925
2.78871e+20	0.231426	0	4.75901e-18	8.58161
7.20015e+20	4.97757	0	1.14712e-18	17.642
6.06364e+20	1.70185	0	1.4843e-18	220.246
6.87691e+20	4.01438	0	1.22894e-18	260.597
5.29772e+20	5.80462	0	1.81755e-18	95.0635
5.34424e+20	5.75775	0	1.79388e-18	283.407
1.791e+19	5.71528	0	2.924e-16	243.862
6.65491e+20	0.97259	0	1.29095e-18	85.9985
5.6026e+20	4.70203	0	1.67123e-18	131.617
6.31134e+20	1.17239	0	1.39778e-18	27.7254
4.69071e+20	5.92833	0	2.18154e-18	6.13126
1.6567e+20	0.952842	0	1.03934e-17	225.23
3.42565e+20	4.59391	0	3.49548e-18	274.589
6.17837e+20	4.03968	0	1.44315e-18	296.12
2.17492e+20	5.66236	0	6.90966e-18	105.414
6.89133e+20	5.11726	0	1.22509e-18	173.966
6.42344e+20	1.95774	0	1.36135e-18	247.268
1.27793e+20	3.64736	0	1.53413e-17	62.8298
5.5476e+20	3.58904	0	1.69615e-18	198.844
7.69098e+20	2.0723	0	1.03908e-18	91.3405
